pricing_date,ALVARI,ARAMCOSG,ARAMCOTF,ARCENERGY,BBEN,BPSG,BRIGHTOILSG,BUYER1,BUYER2,CAOSG,CARGILLSG,CCMA,CHEVRONSG,COASTAL,ENEOSSG,ENOC,FREEPTSG,GLENCORESG,GPGLOBALSG,GULFSG,GUNVORSG,HL,IDEMITSU,ITGRES,KAIROS,KOCHRI,LUKOIL,MACQUARIESG,MAERSKSG,MERCURIARESOURCES,MERCURIASG,METS,MIPCO,P66SG,PETCO,PETROCHINA,PETROSUMMIT,PTT,REPSOLSG,REXCOMM,RGES,SELLER1,SIETCO,SINOHKPET,SINOPECFO,SINOPECHKSG,SKEISG,SOCAR,SUMMITENERGY,TOTALSG,TRAFI,UNIPECSG,VITOLSG,WANXIANG,ZENROCK,_rgp_01_sz_3,_rgp_02_sz_3,_rgp_03_sz_3,_rgp_04_sz_3,_rgp_05_sz_3,_rgp_06_sz_3,_rgp_07_sz_3,_rgp_08_sz_3,_rgp_09_sz_3,_rgp_10_sz_3,_rgp_11_sz_3,F380 M2/M3
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.333333333333336,0.0,530.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,1060.0,0.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.666666666666664,0.0,1060.0,0.0,3.3333333333333197,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.666666666666664,0.0,530.0,0.0,-916.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.65
2017-01-18,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,6.666666666666667,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,6.666666666666667,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,3.7482993197278907,0.0,0.0,0.0,2.2718253968253967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,-433.8888888888889,306.6666666666667,446.6666666666667,1426.6666666666667,-1225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45
2017-01-19,0.0,0.0,0.0,0.0,0.0,7.134387351778656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.254257907542579,6.666666666666667,0.0,0.0,0.0,0.0,8.389154704944179,0.0,0.0,0.0,6.256830601092896,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,4.12630579297246,0.0,0.0,0.0,5.484158857652834,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,8.942528735632184,0.0,0.0,277.77777777777777,-293.3333333333333,711.6666666666666,2261.6666666666665,-1755.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
2017-01-20,0.0,0.0,0.0,0.0,0.0,7.830687830687831,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.254257907542579,6.666666666666667,0.0,0.0,0.0,0.0,8.724747474747476,0.0,0.0,0.0,5.719063545150502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.922003284072249,0.0,0.0,0.0,5.095029239766082,0.0,0.0,0.0,0.0,0.0,0.0,11.428571428571429,0.0,0.0,8.942528735632184,0.0,0.0,1011.1111111111112,-1393.3333333333333,2796.6666666666665,2261.6666666666665,-1998.3333333333333,-550.0,0.0,0.0,0.0,0.0,0.0,0.85
2017-01-23,0.0,0.0,0.0,0.0,0.0,7.640721196130167,0.0,0.0,0.0,0.0,6.666666666666667,0.0,6.553672316384181,4.138418079096045,0.0,0.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,7.588996763754046,0.0,0.0,0.0,5.35548686244204,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.049469964664311,0.0,0.0,0.0,4.481353987378084,0.0,0.0,0.0,0.0,0.0,0.0,13.86046511627907,0.0,0.0,6.341463414634147,0.0,0.0,532.0000000000001,-2583.3333333333335,1826.6666666666667,1080.0,-1995.0,-1160.0,0.0,0.0,0.0,0.0,0.0,1.2
2017-01-24,0.0,0.0,0.0,0.0,0.0,6.56999641962048,0.0,0.0,0.0,0.0,6.666666666666667,0.0,4.965635738831615,4.138418079096045,0.0,0.0,0.0,8.042704626334519,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.187010078387458,0.0,0.0,0.0,4.572230014025245,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.352601156069364,0.0,0.0,0.0,3.812645281264528,0.0,0.0,0.0,0.0,0.0,0.0,11.838235294117647,5.0,0.0,5.0,0.0,0.0,537.0,-1953.3333333333333,2426.6666666666665,245.0,-1445.0,-1730.0,0.0,0.0,0.0,0.0,0.0,0.8
2017-01-25,0.0,0.0,0.0,0.0,0.0,5.642895732036736,0.0,0.0,0.0,0.0,6.666666666666667,0.0,4.611111111111112,4.138418079096045,0.0,0.0,0.0,6.737841043890866,0.0,0.0,13.333333333333334,5.217219589257503,0.0,0.0,0.0,0.0,6.043788187372709,0.0,0.0,0.0,4.692049272116462,0.0,0.0,6.666666666666667,0.0,10.0,0.0,0.0,7.180094786729858,0.0,0.0,0.0,3.832795856542558,0.0,0.0,0.0,0.0,0.0,0.0,9.599442702890979,5.0,0.0,5.592198581560284,0.0,0.0,777.8888888888889,-173.33333333333334,-251.66666666666669,1671.6666666666667,-1208.3333333333333,-1806.6666666666667,0.0,0.0,0.0,0.0,0.0,0.15
2017-01-26,0.0,0.0,0.0,0.0,0.0,6.052765093860984,0.0,0.0,0.0,0.0,6.666666666666667,10.0,4.383012820512821,2.5,0.0,0.0,0.0,6.737841043890866,0.0,0.0,13.333333333333334,5.821256038647343,0.0,0.0,0.0,0.0,5.421994884910486,0.0,0.0,0.0,4.611742424242425,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,6.033333333333333,0.0,0.0,0.0,3.832795856542558,0.0,0.0,0.0,0.0,0.0,0.0,9.599442702890979,7.584745762711864,0.0,6.019852705731669,0.0,0.0,909.5555555555555,-383.3333333333333,2548.3333333333335,1121.6666666666667,-598.3333333333334,-1196.6666666666667,0.0,0.0,0.0,0.0,0.0,0.15
2017-01-27,0.0,0.0,0.0,0.0,0.0,6.464088397790055,0.0,0.0,0.0,0.0,0.0,10.0,4.383012820512821,2.5,0.0,0.0,0.0,8.638211382113822,0.0,0.0,13.333333333333334,5.821256038647343,0.0,0.0,0.0,0.0,6.4228667507356025,0.0,0.0,0.0,5.547719793135872,0.0,0.0,8.566978193146417,10.0,0.0,0.0,0.0,6.033333333333333,0.0,0.0,0.0,4.175350491734673,0.0,0.0,0.0,0.0,0.0,0.0,9.229832572298324,7.584745762711864,0.0,6.188285801901258,0.0,0.0,-2692.4444444444443,-1170.0,2398.3333333333335,1121.6666666666667,-1208.3333333333333,-1196.6666666666667,0.0,-920.0,0.0,0.0,0.0,0.2
2017-01-30,0.0,0.0,0.0,0.0,0.0,6.787383177570093,0.0,0.0,0.0,0.0,13.122529644268775,10.0,0.0,2.887205387205387,0.0,0.0,0.0,9.003787878787879,0.0,0.0,0.0,6.769911504424779,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.566298342541437,0.0,0.0,10.0,10.0,5.774410774410774,0.0,0.0,10.0,0.0,0.0,0.0,4.247736625514404,0.0,0.0,0.0,0.0,0.0,0.0,9.527302363488184,10.0,0.0,7.7824074074074066,0.0,0.0,-7335.555555555556,-2643.3333333333335,2887.5,-571.6666666666667,-2650.0,0.0,0.0,-920.0,0.0,0.0,0.0,
2017-01-31,0.0,0.0,0.0,0.0,0.0,6.514570552147239,0.0,0.0,0.0,0.0,12.140921409214092,0.0,0.0,3.1953463203463204,0.0,0.0,0.0,8.034722222222221,0.0,0.0,0.0,5.292307692307692,0.0,0.0,0.0,10.0,8.703703703703704,0.0,0.0,0.0,6.410729991204925,0.0,0.0,10.0,10.0,5.4978354978354975,0.0,0.0,10.0,0.0,0.0,0.0,3.7023391812865496,0.0,0.0,0.0,0.0,0.0,0.0,7.579102281089036,5.0,0.0,6.108630952380952,0.0,0.0,-7832.222222222222,-773.3333333333334,2912.5,-709.1666666666667,-2650.0,-305.0,0.0,-920.0,0.0,0.0,0.0,-0.75
2017-02-01,0.0,0.0,0.0,0.0,0.0,6.421903460837886,0.0,0.0,0.0,0.0,12.50936329588015,0.0,0.0,3.1953463203463204,0.0,0.0,0.0,6.7296918767507,0.0,0.0,0.0,5.941558441558442,0.0,0.0,0.0,10.0,7.0008051529790665,0.0,0.0,0.0,5.558710328727364,0.0,0.0,10.0,0.0,6.140350877192983,0.0,0.0,10.0,0.0,0.0,0.0,3.342819874303332,0.0,0.0,0.0,0.0,0.0,0.0,7.101254480286738,5.0,0.0,5.955320399764845,0.0,0.0,-5625.555555555556,2826.6666666666665,5462.5,-3215.8333333333335,-2040.0,-305.0,0.0,0.0,0.0,0.0,0.0,-0.35
2017-02-02,0.0,0.0,0.0,0.0,0.0,6.6334618680377035,0.0,0.0,0.0,0.0,13.730407523510971,0.0,0.0,3.1953463203463204,0.0,0.0,0.0,6.4296636085626915,0.0,0.0,0.0,6.73202614379085,0.0,0.0,0.0,10.0,7.139016897081413,0.0,0.0,0.0,5.15148634087596,0.0,0.0,0.0,0.0,6.388508891928865,0.0,0.0,0.0,0.0,0.0,0.0,3.3420223742804387,0.0,0.0,0.0,0.0,0.0,0.0,8.215991692627206,7.175925925925926,0.0,5.955320399764845,0.0,0.0,-6120.555555555556,5306.666666666667,7212.5,-3685.8333333333335,-570.0,-775.0,0.0,0.0,0.0,0.0,0.0,-0.45
2017-02-03,0.0,0.0,0.0,0.0,0.0,6.8707686180804455,0.0,0.0,0.0,0.0,14.300341296928327,0.0,0.0,3.136574074074074,0.0,0.0,0.0,8.084370677731673,0.0,0.0,0.0,6.988265971316819,0.0,0.0,0.0,10.0,7.413194444444445,0.0,0.0,0.0,5.016358374229269,0.0,0.0,0.0,0.0,6.3484611371935324,0.0,0.0,0.0,0.0,0.0,0.0,3.2876230661040786,0.0,0.0,0.0,0.0,0.0,0.0,8.723072562358276,7.175925925925926,0.0,6.603004291845494,0.0,0.0,-7523.333333333333,5667.0,7552.5,-3379.166666666667,-570.0,-775.0,0.0,0.0,0.0,0.0,0.0,0.7
2017-02-06,0.0,0.0,0.0,0.0,0.0,8.190376569037657,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.761574074074074,0.0,0.0,0.0,9.178294573643411,0.0,0.0,0.0,7.67143709004174,0.0,0.0,0.0,10.0,9.467592592592592,0.0,0.0,0.0,5.7499723053063025,0.0,0.0,7.9296875,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.703746471644855,0.0,0.0,0.0,0.0,0.0,0.0,9.292089873807326,9.253968253968253,0.0,8.873198847262248,0.0,0.0,-11723.666666666666,-781.0000000000001,7256.666666666667,613.3333333333333,-1063.3333333333333,-1943.3333333333333,0.0,0.0,0.0,0.0,0.0,0.45
2017-02-07,0.0,0.0,0.0,0.0,0.0,6.837606837606837,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.276353276353276,0.0,0.0,0.0,7.848837209302325,0.0,0.0,0.0,6.299189814814815,0.0,0.0,0.0,10.0,6.473856209150327,0.0,0.0,0.0,4.708198764802538,0.0,0.0,7.167630057803469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7231617186521357,0.0,0.0,0.0,0.0,0.0,0.0,7.7235036936529475,9.03885480572597,0.0,7.771134020618557,0.0,0.0,-8693.666666666666,-5056.0,6106.666666666667,1533.3333333333333,-1513.3333333333333,-1473.3333333333333,0.0,0.0,0.0,0.0,0.0,0.25
2017-02-08,0.0,0.0,0.0,0.0,0.0,6.536388140161725,0.0,0.0,0.0,0.0,16.776556776556777,0.0,6.666666666666667,3.778060144006777,0.0,0.0,0.0,7.133802816901408,0.0,0.0,4.585987261146497,6.134289439374185,0.0,0.0,0.0,8.333333333333334,6.321917808219178,0.0,0.0,0.0,4.39697851273414,0.0,0.0,7.167630057803469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.366548042704626,0.0,0.0,0.0,0.0,0.0,0.0,5.701754385964913,9.03885480572597,0.0,6.981841763942931,0.0,0.0,-6690.888888888889,-3229.6666666666665,6720.0,2186.6666666666665,-1873.3333333333333,-1780.0,0.0,0.0,0.0,0.0,0.0,0.4
2017-02-09,0.0,0.0,0.0,0.0,0.0,6.7591424968474145,0.0,0.0,0.0,0.0,13.333333333333336,0.0,8.53968253968254,3.935031376891842,0.0,0.0,0.0,7.173611111111111,0.0,0.0,5.971563981042654,6.169250645994832,0.0,0.0,0.0,6.666666666666667,6.66044776119403,0.0,0.0,0.0,4.239477124183006,0.0,0.0,6.06425702811245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1353013530135305,0.0,0.0,0.0,0.0,0.0,0.0,5.803921568627451,6.666666666666668,0.0,5.7485525227460705,0.0,0.0,-4842.222222222222,-4401.666666666667,6960.0,3306.6666666666665,-363.3333333333333,-1210.0,0.0,0.0,0.0,0.0,0.0,0.1
2017-02-10,0.0,0.0,0.0,0.0,0.0,6.778115501519757,0.0,0.0,0.0,0.0,13.333333333333336,0.0,8.53968253968254,4.004944375772559,0.0,0.0,0.0,7.083333333333333,0.0,0.0,5.971563981042654,6.935353535353536,0.0,0.0,0.0,6.666666666666667,7.379227053140096,0.0,0.0,0.0,4.650957360454567,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.496773068201639,0.0,0.0,0.0,0.0,0.0,0.0,6.055555555555556,0.0,0.0,5.473118279569893,0.0,0.0,-4346.555555555556,-2271.6666666666665,7313.333333333333,2993.333333333333,-810.0,-896.6666666666666,0.0,0.0,0.0,0.0,0.0,0.25
2017-02-13,0.0,0.0,0.0,0.0,0.0,7.776572668112799,0.0,0.0,0.0,0.0,14.385964912280702,0.0,10.0,4.328764142732811,0.0,0.0,0.0,9.707317073170731,0.0,0.0,7.755102040816326,7.725225225225225,0.0,0.0,0.0,0.0,7.637522768670309,0.0,0.0,0.0,5.792690058479533,0.0,0.0,0.0,0.0,6.823956442831216,0.0,0.0,5.0,0.0,0.0,0.0,5.542080573951434,0.0,0.0,0.0,0.0,0.0,0.0,7.257820927723841,0.0,0.0,7.2,0.0,0.0,-5841.833333333333,-309.99999999999994,7665.0,4449.166666666667,-545.0,-590.0,0.0,0.0,0.0,0.0,0.0,0.55
2017-02-14,0.0,0.0,0.0,0.0,0.0,6.140776699029126,0.0,0.0,0.0,0.0,14.385964912280702,0.0,0.0,4.040733830845771,0.0,0.0,0.0,7.988252569750367,0.0,0.0,5.0,7.157821229050279,0.0,0.0,0.0,0.0,6.754482253933406,0.0,0.0,0.0,4.3544071669071664,0.0,0.0,0.0,0.0,6.534351145038168,0.0,0.0,5.0,0.0,0.0,0.0,4.85296762589928,0.0,0.0,0.0,0.0,0.0,0.0,5.374789105808628,0.0,0.0,6.525129982668977,0.0,0.0,-4027.6666666666665,515.0,6835.0,2239.1666666666665,-1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2017-02-15,0.0,0.0,0.0,0.0,0.0,6.892764857881137,0.0,0.0,0.0,0.0,14.081996434937611,0.0,6.666666666666667,4.331792162043152,0.0,0.0,0.0,7.67153607791058,0.0,0.0,5.0,6.320669380370872,0.0,0.0,0.0,0.0,5.988200589970501,0.0,0.0,0.0,3.843151052137783,0.0,0.0,0.0,0.0,6.534351145038168,0.0,0.0,5.0,0.0,0.0,0.0,4.3413963460104394,0.0,0.0,0.0,0.0,0.0,0.0,5.852895148669797,0.0,0.0,6.556156968876861,0.0,0.0,-2554.222222222222,1258.3333333333335,7001.666666666667,1845.8333333333333,-1040.0,-720.0,0.0,0.0,0.0,0.0,0.0,0.65
2017-02-16,0.0,0.0,0.0,0.0,0.0,7.769181173436493,0.0,0.0,0.0,0.0,12.261072261072263,0.0,6.666666666666667,4.331792162043152,0.0,0.0,0.0,7.251828631138976,0.0,0.0,5.0,6.098321342925659,0.0,0.0,0.0,10.0,6.062251176257691,0.0,0.0,0.0,3.529911747685185,0.0,0.0,0.0,0.0,5.6679389312977095,0.0,0.0,5.0,0.0,0.0,0.0,4.192932897214788,0.0,0.0,0.0,0.0,0.0,0.0,5.2701108752064165,0.0,0.0,6.0906298003072195,0.0,0.0,-722.8888888888889,-431.6666666666666,6871.666666666667,1510.8333333333333,-1650.0,-720.0,0.0,0.0,0.0,0.0,0.0,0.95
2017-02-17,0.0,0.0,0.0,0.0,0.0,8.219800181653042,0.0,0.0,0.0,0.0,11.8,0.0,8.385650224215247,4.143464810518174,0.0,0.0,0.0,8.380355276907002,0.0,0.0,5.0,6.365303983228512,0.0,0.0,0.0,10.0,6.267123287671233,0.0,0.0,0.0,4.549769850402762,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,4.616434066917159,0.0,0.0,0.0,0.0,0.0,0.0,6.617731721358664,0.0,0.0,6.572123176661264,0.0,0.0,2150.4444444444443,-801.6666666666666,5681.666666666667,244.1666666666666,-1650.0,-1870.0,0.0,0.0,0.0,0.0,0.0,0.7
2017-02-20,0.0,0.0,0.0,0.0,0.0,9.931972789115648,0.0,0.0,0.0,0.0,10.886699507389162,0.0,7.422062350119905,4.652128764278297,0.0,0.0,0.0,9.940898345153665,0.0,0.0,7.2461685823754785,7.9146275149537795,0.0,0.0,0.0,10.0,8.123689727463313,0.0,0.0,0.0,6.019072018218047,0.0,0.0,7.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.757775338455909,0.0,0.0,0.0,0.0,0.0,0.0,6.140797285835454,0.0,0.0,7.849872773536895,0.0,0.0,4094.1111111111113,806.6666666666666,5221.666666666667,-2295.0,-2383.3333333333335,-2063.3333333333335,0.0,0.0,0.0,0.0,0.0,0.7
2017-02-21,0.0,0.0,0.0,0.0,0.0,7.133333333333333,0.0,0.0,0.0,0.0,10.0,0.0,7.422062350119905,4.43784639746635,0.0,0.0,0.0,8.139850644942294,0.0,0.0,8.770833333333332,7.387869520897044,0.0,0.0,0.0,0.0,6.59136546184739,0.0,0.0,0.0,5.547304730473047,0.0,0.0,7.3844282238442815,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.636690647482014,0.0,0.0,0.0,0.0,0.0,0.0,6.35448136958711,0.0,0.0,6.999007936507937,0.0,0.0,3866.777777777778,4281.666666666667,4586.666666666667,-505.0,-2203.3333333333335,-2063.3333333333335,0.0,0.0,0.0,0.0,0.0,0.9
2017-02-22,0.0,0.0,0.0,0.0,0.0,6.777442094662639,0.0,0.0,0.0,0.0,10.617886178861788,0.0,5.603271983640082,4.536855838225701,0.0,0.0,0.0,6.674294431731503,0.0,0.0,9.333333333333332,7.064787339268052,0.0,0.0,0.0,0.0,6.053791887125221,0.0,0.0,0.0,4.140522875816993,0.0,0.0,7.283176593521421,0.0,13.333333333333334,0.0,0.0,5.0,0.0,0.0,0.0,4.46705710102489,0.0,0.0,0.0,13.333333333333334,0.0,0.0,5.6353591160221,0.0,0.0,6.682539682539682,0.0,0.0,2560.1111111111113,4378.333333333333,3876.6666666666665,1145.0,-2503.3333333333335,-913.3333333333334,0.0,480.0,0.0,0.0,0.0,0.75
2017-02-23,0.0,0.0,0.0,0.0,0.0,6.049382716049383,0.0,0.0,0.0,0.0,10.617886178861788,0.0,6.208112874779541,4.536855838225701,0.0,0.0,0.0,6.674294431731503,0.0,0.0,8.71252204585538,6.003367003367004,0.0,0.0,0.0,0.0,6.40562248995984,0.0,0.0,0.0,4.313063063063063,0.0,0.0,5.833333333333333,0.0,13.333333333333334,0.0,0.0,7.096774193548387,0.0,0.0,0.0,3.2425231103860797,0.0,0.0,0.0,13.333333333333334,0.0,0.0,5.12396694214876,0.0,0.0,5.7331106161841126,0.0,0.0,628.4444444444445,5108.333333333333,1106.6666666666667,2905.0,-1653.3333333333333,-1173.3333333333333,0.0,480.0,0.0,0.0,0.0,0.75
2017-02-24,0.0,0.0,0.0,0.0,0.0,5.876777251184834,0.0,0.0,0.0,0.0,10.87260034904014,0.0,6.0,3.674496644295302,0.0,0.0,0.0,8.84514435695538,0.0,0.0,11.153846153846153,6.173780487804878,0.0,0.0,0.0,0.0,6.877777777777778,0.0,0.0,0.0,4.58641975308642,0.0,0.0,5.503355704697986,0.0,13.333333333333334,0.0,0.0,7.931034482758621,0.0,0.0,0.0,3.1597106288258208,0.0,10.0,0.0,13.333333333333334,0.0,0.0,5.319148936170213,0.0,0.0,5.853100291302538,0.0,0.0,232.33333333333334,6761.666666666667,-1670.0,3145.0,-1510.0,-780.0,350.0,480.0,0.0,0.0,0.0,0.75
2017-02-27,0.0,0.0,0.0,0.0,0.0,7.526881720430108,0.0,0.0,0.0,0.0,12.18637992831541,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.178403755868544,7.580645161290323,0.0,0.0,0.0,0.0,9.316939890710383,0.0,0.0,0.0,5.344611528822055,0.0,0.0,7.888888888888889,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.7158590308370045,0.0,10.0,0.0,0.0,0.0,0.0,5.760233918128654,0.0,0.0,7.6491228070175445,0.0,0.0,-970.3333333333333,9040.0,-1453.3333333333333,296.66666666666663,200.00000000000003,-260.0,350.0,0.0,0.0,0.0,0.0,0.75
2017-02-28,0.0,0.0,0.0,0.0,0.0,7.526881720430108,0.0,0.0,0.0,0.0,11.8359668924003,0.0,0.0,0.0,0.0,0.0,0.0,17.980456026058633,0.0,0.0,4.178403755868545,6.723076923076923,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,2.7314814814814814,0.0,0.0,9.045226130653266,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.4271317829457364,0.0,10.0,0.0,0.0,0.0,0.0,5.760233918128654,0.0,0.0,6.921119592875319,0.0,0.0,-955.3333333333334,10730.0,-643.3333333333333,890.0,1550.0,0.0,350.0,0.0,0.0,0.0,0.0,0.8
2017-03-01,0.0,0.0,0.0,0.0,0.0,7.526881720430108,0.0,0.0,0.0,0.0,11.482300884955752,0.0,0.0,0.0,0.0,0.0,0.0,15.646879756468797,0.0,0.0,4.538152610441767,6.2920875420875415,0.0,0.0,0.0,0.0,6.838235294117647,0.0,0.0,0.0,4.501656127672388,0.0,0.0,9.045226130653266,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,2.8416477702191987,0.0,0.0,0.0,0.0,0.0,0.0,5.760233918128654,0.0,0.0,6.366666666666667,0.0,0.0,-1757.0,10923.333333333334,606.6666666666667,1130.0,1593.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.05
2017-03-02,0.0,0.0,0.0,0.0,0.0,7.526881720430108,0.0,0.0,0.0,0.0,10.96244131455399,10.0,0.0,0.0,0.0,0.0,0.0,12.522875816993464,0.0,0.0,5.054545454545455,5.840415486307837,0.0,0.0,0.0,0.0,7.828282828282828,0.0,0.0,0.0,4.896732026143791,0.0,0.0,9.045226130653266,0.0,0.0,0.0,0.0,8.248587570621469,0.0,0.0,0.0,3.303472222222222,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.161458333333334,0.0,0.0,-2793.6666666666665,7743.333333333334,726.6666666666667,1390.0,1313.3333333333333,-280.0,0.0,0.0,0.0,0.0,0.0,0.85
2017-03-03,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,11.578366445916114,10.0,0.0,0.0,0.0,0.0,0.0,12.858757062146893,0.0,0.0,5.054545454545455,5.681306306306307,0.0,0.0,0.0,0.0,7.828282828282828,0.0,0.0,0.0,5.32892666037142,0.0,0.0,10.0,0.0,10.0,0.0,0.0,8.248587570621469,0.0,0.0,0.0,3.688215488215488,0.0,8.782608695652174,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.59170653907496,0.0,0.0,-3153.6666666666665,5023.333333333333,-3.552713678800501e-15,2110.0,63.33333333333333,-280.0,1010.0,0.0,0.0,0.0,0.0,0.85
2017-03-06,0.0,0.0,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,0.0,15.822021116138762,10.0,0.0,0.0,0.0,0.0,0.0,12.127659574468085,0.0,0.0,7.6968174204355115,5.0,0.0,0.0,0.0,0.0,8.579710144927535,0.0,0.0,0.0,6.467038068709377,0.0,0.0,10.0,0.0,9.235294117647058,0.0,0.0,10.0,0.0,0.0,0.0,4.7358121330724074,0.0,8.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.109263657957245,0.0,0.0,-2128.3333333333335,841.6666666666667,-571.6666666666666,3101.6666666666665,-1340.0,-280.0,1010.0,0.0,0.0,0.0,0.0,0.7
